race_id,horse_name,horse_number,jockey,trainer,age,sex,weight,weight_change,jockey_weight,post_position,odds,popularity,finish_position,finish_time,margin,career_starts,career_wins,career_top3,prize_money
202507280033,スタニングローズ二世,1,浜中俊,手塚貴久,2,セ,432,-2,58.0,1,3.6,5,2,97.2,0.3,3,1,2,10703.0
202507280033,ゴールドシップ二世,2,C.ルメール,友道康夫,4,セ,435,-6,55.0,2,49.3,15,15,100.7,4.2,31,1,7,16630.4
202507280033,マイティウインド,3,C.ルメール,堀宣行,4,牝,433,0,55.0,3,35.3,15,12,100.5,3.4,21,9,21,65569.9
202507280033,リバティアイランドⅡ,4,田辺裕信,国枝栄,3,セ,494,-8,55.0,4,53.0,6,9,99.7,2.6,15,8,10,81149.4
202507280033,シャフリヤールⅡ,5,池添謙一,国枝栄,6,セ,430,2,55.0,5,21.7,6,8,99.5,2.1,28,5,8,16276.4
202507280033,ジャスティンロック,6,M.デムーロ,木村哲也,4,牝,478,-6,54.0,6,20.0,6,5,97.9,1.2,9,5,8,68604.6
202507280033,ソールオリエンス,7,坂井瑠星,矢作芳人,7,牝,466,-6,58.0,7,51.9,8,11,99.8,3.1,16,6,16,87856.1
202507280033,ブレイブジェネシス,8,坂井瑠星,中内田充正,5,牡,458,0,57.0,8,23.6,9,10,100.2,2.9,31,3,14,16136.8
202507280033,キングスレイン,9,福永祐一,国枝栄,7,牡,492,8,55.0,9,35.2,4,4,97.8,0.9,13,10,10,66728.9
202507280033,アルファネクスト,10,松山弘平,木村哲也,3,牝,438,0,57.0,10,41.6,12,13,100.3,3.5,9,1,5,68067.3
202507280033,エフフォーリアネクスト,11,松山弘平,手塚貴久,7,牝,481,0,55.0,11,15.7,9,7,98.9,1.9,24,7,10,10997.1
202507280033,オニャンコポン二世,12,横山武史,堀宣行,5,セ,493,-8,54.0,12,16.1,3,6,98.1,1.7,17,1,13,54412.6
202507280033,コントレイルスター,13,戸崎圭太,須貝尚介,4,セ,449,-6,57.0,13,12.3,2,1,96.6,0.1,35,10,16,26420.7
202507280033,ソダシスプリング,14,坂井瑠星,友道康夫,5,牡,492,4,57.0,14,33.2,15,14,100.7,4.1,9,8,8,34526.7
202507280033,サクラトップラン,15,M.デムーロ,手塚貴久,4,牝,539,-4,55.0,15,13.7,3,3,97.1,0.6,30,8,12,28121.4
202505300034,レイパパレスター,1,石橋脩,堀宣行,5,牝,501,0,58.0,1,11.8,6,5,122.0,1.3,26,7,16,14421.7
202505300034,アカイイト二世,2,武豊,堀宣行,2,セ,505,6,56.0,2,20.8,6,3,121.7,0.6,25,0,13,15531.4
202505300034,リバティアイランドⅡ,3,松山弘平,矢作芳人,4,セ,482,-2,54.0,3,34.3,11,10,123.7,2.9,20,10,11,39102.3
202505300034,ガイアフォース,4,川田将雅,矢作芳人,2,牝,473,2,58.0,4,20.0,9,8,123.1,2.1,38,10,23,11997.8
202505300034,レッドベルオーブ,5,田辺裕信,矢作芳人,7,牡,490,0,57.0,5,8.4,3,4,122.0,0.7,24,5,11,15118.5
202505300034,トウショウファルコ,6,浜中俊,藤原英昭,6,牝,533,0,54.0,6,13.9,1,2,121.6,0.4,13,6,9,12931.0
202505300034,キラーアビリティⅡ,7,田辺裕信,中内田充正,2,セ,468,-6,56.0,7,23.1,9,6,122.4,1.4,13,9,13,36053.4
202505300034,アスクビクターモア二世,8,横山武史,藤原英昭,5,牝,484,0,57.0,8,18.2,10,7,122.6,1.9,34,8,18,9003.5
202505300034,ボルドグフーシュ,9,田辺裕信,萩原清,5,牡,462,4,58.0,9,30.1,1,1,121.4,0.1,31,2,20,22464.2
202505300034,サクラトップラン,10,池添謙一,手塚貴久,7,牝,535,4,58.0,10,21.6,8,9,124.0,2.5,37,9,10,23502.1
202505300034,ファインルージュ,11,川田将雅,木村哲也,4,牝,489,0,54.0,11,30.7,9,11,124.5,3.1,20,6,19,18559.7
202506040035,ナミュールスター,1,川田将雅,木村哲也,3,セ,444,0,57.0,1,7.8,1,4,158.2,0.9,23,7,8,6059.7
202506040035,ドゥラエレーデ,2,武豊,友道康夫,4,セ,447,8,54.0,2,15.5,6,3,158.5,0.8,14,8,11,23467.0
202506040035,タスティエーラ二世,3,三浦皇成,国枝栄,2,牝,540,-6,54.0,3,22.1,7,8,159.8,2.1,35,6,32,21727.0
202506040035,パンサラッサネオ,4,C.ルメール,須貝尚介,3,セ,460,-6,58.0,4,20.0,3,1,157.6,0.0,30,8,10,7142.3
202506040035,レッドベルオーブ,5,浜中俊,藤原英昭,2,牝,528,0,55.0,5,8.9,1,2,158.2,0.2,33,3,8,6423.3
202506040035,ダノンベルーガⅡ,6,M.デムーロ,友道康夫,4,セ,486,2,54.0,6,44.5,8,5,158.9,1.1,20,8,14,14245.6
202506040035,タイトルホルダー二世,7,三浦皇成,堀宣行,3,セ,465,0,58.0,7,17.1,6,7,159.4,1.6,5,4,4,20720.5
202506040035,カフェファラオ二世,8,戸崎圭太,萩原清,7,セ,460,0,55.0,8,32.8,6,6,158.9,1.6,14,10,13,236.0
202510300036,カフェファラオ二世,1,三浦皇成,中内田充正,7,セ,470,-6,57.0,1,21.0,6,3,103.2,0.8,23,7,17,32282.4
202510300036,パンサラッサネオ,2,川田将雅,友道康夫,2,セ,535,0,56.0,2,6.2,3,2,102.9,0.3,33,9,9,34288.9
202510300036,スタニングローズ二世,3,川田将雅,手塚貴久,7,セ,512,-8,56.0,3,13.6,7,4,104.1,0.8,13,6,7,4987.3
202510300036,コントレイルスター,4,池添謙一,堀宣行,3,牝,496,0,55.0,4,12.6,9,6,104.6,1.4,20,5,15,35978.8
202510300036,タイトルホルダー二世,5,M.デムーロ,藤原英昭,3,牡,440,0,54.0,5,20.8,7,9,105.3,2.6,17,9,12,40808.0
202510300036,マイティウインド,6,戸崎圭太,堀宣行,5,牡,455,0,54.0,6,15.0,2,5,104.1,1.4,18,9,11,42626.0
202510300036,エフフォーリアネクスト,7,池添謙一,萩原清,2,牡,431,2,55.0,7,6.5,1,1,103.3,0.1,26,10,16,42572.4
202510300036,タスティエーラ二世,8,池添謙一,手塚貴久,4,牝,466,-2,55.0,8,24.2,7,7,104.5,1.8,16,9,15,35660.9
202510300036,シュネルマイスター二世,9,戸崎圭太,木村哲也,2,セ,467,-2,57.0,9,20.9,9,8,105.1,1.9,24,5,20,5994.2
202504090037,リバティゴールド,1,福永祐一,須貝尚介,4,セ,507,-8,58.0,1,15.0,6,4,122.4,0.9,9,0,6,30206.8
202504090037,アルファネクスト,2,武豊,須貝尚介,3,牝,501,4,57.0,2,35.7,8,10,123.7,2.6,37,7,17,31961.5
202504090037,カフェファラオ二世,3,戸崎圭太,国枝栄,5,牝,448,-4,56.0,3,33.4,13,14,124.7,4.1,35,7,16,40625.7
202504090037,レッドベルオーブ,4,石橋脩,友道康夫,4,牝,508,-4,55.0,4,13.1,7,6,122.5,1.5,29,5,26,28649.3
202504090037,エフフォーリアネクスト,5,横山武史,堀宣行,5,牡,436,-8,57.0,5,22.8,6,9,123.3,2.4,16,7,14,1835.6
202504090037,レイパパレスター,6,坂井瑠星,手塚貴久,4,牡,520,-4,55.0,6,39.2,16,16,125.7,4.6,13,1,3,37572.9
202504090037,ソダシスプリング,7,石橋脩,友道康夫,7,牡,495,6,58.0,7,25.5,4,3,122.2,0.7,22,3,8,18738.9
202504090037,ダノンベルーガⅡ,8,浜中俊,手塚貴久,2,セ,461,0,54.0,8,5.0,4,2,121.1,0.3,10,0,9,41811.7
202504090037,パンサラッサネオ,9,松山弘平,堀宣行,2,セ,537,8,56.0,9,64.7,9,12,124.1,3.3,22,7,7,14824.2
202504090037,アーモンドフラッシュ,10,田辺裕信,手塚貴久,2,牡,513,6,56.0,10,21.6,7,8,123.8,2.0,9,2,2,33471.0
202504090037,イクイノックスジュニア,11,M.デムーロ,国枝栄,6,牡,507,-2,55.0,11,17.0,7,7,122.8,1.7,9,6,9,12822.1
202504090037,アスクビクターモア二世,12,C.ルメール,友道康夫,7,牡,449,0,56.0,12,55.6,17,17,126.3,4.9,30,10,21,23069.4
202504090037,キタサンミラクル,13,三浦皇成,中内田充正,5,牝,487,6,56.0,13,40.8,13,13,124.6,3.6,9,6,9,28380.9
202504090037,セリフォスライト,14,坂井瑠星,藤原英昭,2,牡,435,8,57.0,14,31.9,11,11,124.4,3.0,33,10,30,23610.5
202504090037,ウインマリリン,15,M.デムーロ,国枝栄,4,牝,489,-4,55.0,15,43.1,17,15,125.4,4.2,24,2,11,25584.1
202504090037,タイトルホルダー二世,16,三浦皇成,矢作芳人,6,牝,439,0,58.0,16,22.7,6,5,122.0,1.3,10,6,8,11468.7
202504090037,ファインルージュ,17,坂井瑠星,矢作芳人,2,牡,528,2,57.0,17,2.6,1,1,121.5,0.0,28,2,15,39454.0
202505100038,スタニングローズ二世,1,武豊,矢作芳人,5,牝,498,-4,57.0,1,39.0,13,13,112.3,3.7,26,10,25,13626.0
202505100038,リバティゴールド,2,池添謙一,中内田充正,6,牡,476,-4,54.0,2,36.8,9,6,110.4,1.6,3,2,2,38655.5
202505100038,セリフォスライト,3,福永祐一,堀宣行,3,牡,491,8,56.0,3,24.9,12,10,111.5,2.8,15,8,10,21329.5
202505100038,サクラトップラン,4,川田将雅,堀宣行,2,牝,444,2,58.0,4,24.8,9,7,111.1,1.7,8,7,8,25624.4
202505100038,グランアレグリアⅡ,5,松山弘平,矢作芳人,5,牝,436,0,58.0,5,15.0,1,3,109.8,0.6,34,6,23,44956.2
202505100038,キラーアビリティⅡ,6,M.デムーロ,手塚貴久,2,牝,492,6,55.0,6,33.2,10,9,111.6,2.5,39,10,26,855.9
202505100038,シュネルマイスター二世,7,坂井瑠星,国枝栄,6,牝,470,0,58.0,7,8.9,3,4,110.4,1.1,11,7,9,20174.6
202505100038,プラダリアスター,8,川田将雅,友道康夫,5,セ,432,0,55.0,8,22.6,7,5,110.0,1.2,15,7,12,41478.1
202505100038,パンサラッサネオ,9,岩田望来,堀宣行,7,セ,514,0,56.0,9,61.5,15,16,113.8,4.6,33,6,31,43692.4
202505100038,ウインマリリン,10,横山武史,友道康夫,3,牡,509,8,55.0,10,29.5,14,12,112.6,3.2,12,7,10,4540.7
202505100038,ドウデュースジュニア,11,戸崎圭太,木村哲也,5,牝,493,-8,56.0,11,35.2,12,14,113.0,4.0,34,5,10,37257.7
202505100038,エフフォーリアネクスト,12,浜中俊,国枝栄,6,セ,434,6,55.0,12,35.5,1,1,109.0,0.0,7,3,5,35319.9
202505100038,アルファネクスト,13,三浦皇成,萩原清,2,牡,528,4,54.0,13,19.5,7,8,111.6,2.3,31,9,23,35954.4
202505100038,コントレイルスター,14,浜中俊,須貝尚介,2,セ,443,-6,54.0,14,21.8,3,2,109.7,0.2,10,8,8,39189.1
202505100038,ドゥラエレーデ,15,池添謙一,友道康夫,4,牡,450,4,55.0,15,41.8,16,15,113.2,4.3,31,7,17,36862.2
202505100038,イクイノックスジュニア,16,横山武史,手塚貴久,2,牝,538,-8,56.0,16,27.8,11,11,112.4,2.9,30,3,8,3835.5
202506140039,クロノジェネシスⅡ,1,川田将雅,矢作芳人,2,牝,486,-6,57.0,1,25.4,12,10,124.2,2.9,12,1,3,32555.4
202506140039,ブレイブジェネシス,2,武豊,堀宣行,5,セ,527,8,56.0,2,14.6,4,3,121.4,0.6,39,10,38,51065.3
202506140039,メイケイエール,3,池添謙一,藤原英昭,6,牡,468,0,57.0,3,54.8,17,18,125.8,5.1,28,8,14,66568.5
202506140039,キングスレイン,4,田辺裕信,手塚貴久,6,牡,530,8,56.0,4,19.3,10,8,123.2,1.9,31,6,23,25087.0
202506140039,オニャンコポン二世,5,池添謙一,堀宣行,7,セ,522,0,58.0,5,34.3,15,14,125.6,3.8,6,3,5,56778.5
202506140039,キラーアビリティⅡ,6,武豊,萩原清,3,牡,432,0,54.0,6,12.9,7,6,122.5,1.6,23,6,14,47024.2
202506140039,タイトルホルダー二世,7,武豊,国枝栄,4,牡,445,-8,58.0,7,23.3,5,5,122.2,1.2,18,7,17,49914.0
202506140039,ソールオリエンス,8,松山弘平,友道康夫,6,セ,459,6,57.0,8,30.9,8,9,123.8,2.4,15,10,11,7892.0
202506140039,ヴェラアズール二世,9,横山武史,藤原英昭,6,牡,504,0,54.0,9,13.9,4,4,121.7,0.9,9,6,7,35719.0
202506140039,マイティウインド,10,松山弘平,萩原清,5,牝,439,4,58.0,10,53.6,15,15,125.5,4.2,34,6,19,74738.4
202506140039,シャフリヤールⅡ,11,池添謙一,中内田充正,7,セ,492,4,57.0,11,18.9,5,2,121.2,0.2,18,2,18,64745.4
202506140039,ジャスティンロック,12,横山武史,手塚貴久,2,牡,518,-4,58.0,12,38.8,13,13,124.3,3.7,20,8,9,9065.0
202506140039,ソダシスプリング,13,武豊,萩原清,6,牝,467,0,57.0,13,57.8,14,16,125.3,4.3,15,5,7,10660.5
202506140039,トウショウファルコ,14,武豊,友道康夫,6,セ,483,2,56.0,14,29.8,11,12,124.2,3.1,4,0,0,31318.1
202506140039,ガイアフォース,15,田辺裕信,手塚貴久,6,牡,469,2,58.0,15,41.2,16,17,126.3,4.9,14,9,12,50041.6
202506140039,グランアレグリアⅡ,16,池添謙一,藤原英昭,3,牝,540,8,55.0,16,18.1,4,7,123.3,2.0,23,9,14,40574.6
202506140039,ドゥラエレーデ,17,池添謙一,友道康夫,7,セ,486,-4,56.0,17,25.6,13,11,123.8,3.0,19,0,3,48293.6
202506140039,サクラトップラン,18,田辺裕信,萩原清,2,牝,454,6,58.0,18,7.6,2,1,121.5,0.2,15,8,9,49369.1
202511300040,ボルドグフーシュ,1,M.デムーロ,矢作芳人,5,牡,453,0,54.0,1,28.4,13,10,111.8,2.7,7,4,6,6481.5
202511300040,ドウデュースジュニア,2,C.ルメール,堀宣行,4,セ,528,8,56.0,2,57.8,15,16,114.0,4.4,4,2,4,2632.6
202511300040,ゴールドシップ二世,3,松山弘平,堀宣行,5,牡,442,0,54.0,3,29.4,12,12,112.8,3.2,33,6,30,26865.2
202511300040,ジオグリフライト,4,坂井瑠星,萩原清,3,牝,493,0,58.0,4,21.8,5,5,110.7,1.2,11,0,7,1300.8
202511300040,エフフォーリアネクスト,5,三浦皇成,矢作芳人,7,牡,459,6,58.0,5,48.2,12,13,112.7,3.7,14,10,11,13707.6
202511300040,タイトルホルダー二世,6,C.ルメール,萩原清,5,牡,487,-4,55.0,6,48.9,7,9,111.8,2.4,23,5,18,43260.8
202511300040,セリフォスライト,7,武豊,矢作芳人,6,牡,487,6,54.0,7,29.0,11,8,111.2,1.9,25,4,19,12298.6
202511300040,シュネルマイスター二世,8,福永祐一,中内田充正,4,セ,537,-2,56.0,8,14.4,3,4,110.3,0.7,36,9,32,24034.0
202511300040,コントレイルスター,9,C.ルメール,中内田充正,2,牝,468,-4,55.0,9,34.6,13,11,111.7,3.0,17,8,13,39776.9
202511300040,キングスレイン,10,戸崎圭太,手塚貴久,4,牝,511,0,58.0,10,22.8,1,2,109.1,0.2,12,5,7,29089.9
202511300040,ダノンベルーガⅡ,11,岩田望来,矢作芳人,2,セ,507,0,57.0,11,48.5,14,17,114.1,4.9,37,8,25,3651.7
202511300040,リバティゴールド,12,C.ルメール,萩原清,7,牡,513,8,56.0,12,1.1,1,1,109.5,0.2,29,7,19,37236.0
202511300040,カフェファラオ二世,13,川田将雅,矢作芳人,4,牡,479,-2,54.0,13,59.2,11,14,113.0,4.0,8,7,8,8618.0
202511300040,ディープスカイ,14,戸崎圭太,木村哲也,6,牝,510,0,58.0,14,24.2,4,6,111.1,1.4,9,0,3,44291.9
202511300040,アカイイト二世,15,C.ルメール,友道康夫,7,セ,480,-4,58.0,15,46.3,16,15,113.3,4.3,15,8,10,2941.2
202511300040,マイティウインド,16,C.ルメール,堀宣行,3,牝,525,-2,55.0,16,7.4,2,3,110.1,0.7,32,8,8,44637.8
202511300040,ウインマリリン,17,坂井瑠星,須貝尚介,7,セ,516,2,54.0,17,25.8,6,7,111.1,1.9,14,0,5,19464.7
202502240041,メイケイエール,1,横山武史,矢作芳人,2,牡,522,4,57.0,1,23.4,6,7,123.4,1.7,18,7,8,39604.4
202502240041,ジオグリフライト,2,横山武史,中内田充正,2,牝,524,-2,54.0,2,13.4,1,1,121.6,0.1,13,2,3,1254.3
202502240041,リバティアイランドⅡ,3,武豊,須貝尚介,5,牡,533,0,57.0,3,41.1,9,9,123.7,2.3,12,4,9,37463.3
202502240041,レッドベルオーブ,4,浜中俊,木村哲也,4,牡,496,6,57.0,4,15.2,2,5,122.7,1.2,32,7,9,43853.7
202502240041,ヴェラアズール二世,5,松山弘平,国枝栄,2,セ,478,2,57.0,5,21.5,9,8,122.9,1.9,10,0,10,2510.5
202502240041,グランアレグリアⅡ,6,石橋脩,中内田充正,2,セ,467,0,58.0,6,23.5,6,6,122.3,1.3,31,3,15,20889.4
202502240041,アカイイト二世,7,田辺裕信,国枝栄,5,セ,509,8,56.0,7,21.5,2,3,122.0,0.6,15,0,3,4621.0
202502240041,クロノジェネシスⅡ,8,C.ルメール,須貝尚介,6,セ,521,6,56.0,8,21.9,7,4,122.5,0.8,23,2,17,32608.0
202502240041,ブレイブジェネシス,9,横山武史,堀宣行,5,牝,453,-4,58.0,9,18.5,5,2,121.1,0.5,23,4,15,14003.5
202505090042,ボルドグフーシュ,1,横山武史,木村哲也,4,セ,455,-2,57.0,1,24.9,6,3,85.0,0.6,26,10,20,63900.7
202505090042,ソールオリエンス,2,田辺裕信,友道康夫,6,牡,472,-6,57.0,2,22.3,7,7,86.5,1.7,36,7,7,47907.5
202505090042,トウショウファルコ,3,岩田望来,須貝尚介,7,牝,459,0,55.0,3,19.0,4,6,86.1,1.6,13,6,6,27211.3
202505090042,ファインルージュ,4,武豊,萩原清,2,セ,475,2,56.0,4,30.3,10,13,88.1,3.4,24,3,3,14934.2
202505090042,スタニングローズ二世,5,横山武史,友道康夫,4,牡,452,4,54.0,5,36.7,16,14,88.4,3.8,9,3,5,68298.7
202505090042,ダノンベルーガⅡ,6,福永祐一,堀宣行,2,牡,536,-6,56.0,6,44.8,17,17,89.8,4.8,35,5,16,60711.6
202505090042,ウインマリリン,7,坂井瑠星,須貝尚介,7,牡,451,-6,55.0,7,32.6,12,12,88.5,3.2,6,1,4,52076.5
202505090042,ナミュールスター,8,M.デムーロ,木村哲也,4,セ,506,6,56.0,8,8.7,1,1,85.1,0.1,31,3,13,18537.9
202505090042,クロノジェネシスⅡ,9,戸崎圭太,堀宣行,7,セ,531,6,54.0,9,45.1,18,16,89.4,4.6,14,7,8,12557.5
202505090042,サンデーブレイク,10,三浦皇成,萩原清,5,セ,526,2,56.0,10,26.9,7,8,86.9,2.1,13,2,9,53673.7
202505090042,ヴェラアズール二世,11,戸崎圭太,須貝尚介,5,牡,490,6,55.0,11,49.5,15,15,89.2,4.4,12,10,11,64737.6
202505090042,セリフォスライト,12,戸崎圭太,中内田充正,5,牡,457,0,55.0,12,36.8,9,9,87.3,2.5,22,4,13,33337.9
202505090042,マイティウインド,13,田辺裕信,矢作芳人,4,牝,459,0,57.0,13,22.7,5,5,86.1,1.2,21,6,21,23776.5
202505090042,キタサンミラクル,14,川田将雅,手塚貴久,5,牡,433,-6,56.0,14,56.1,9,11,87.6,3.1,34,5,21,40998.9
202505090042,タイトルホルダー二世,15,戸崎圭太,木村哲也,2,牡,530,0,56.0,15,7.7,1,4,85.4,0.8,18,0,10,18751.8
202505090042,ジェラルディーナ,16,浜中俊,友道康夫,7,牝,534,-4,54.0,16,4.7,1,2,85.4,0.4,38,8,17,61673.2
202505090042,ガイアフォース,17,石橋脩,須貝尚介,5,牡,481,2,57.0,17,42.6,18,18,90.1,5.0,27,10,16,35582.9
202505090042,ソダシスプリング,18,浜中俊,萩原清,6,牡,505,2,56.0,18,32.9,13,10,87.5,2.8,31,5,18,57759.8
202510010043,アルファネクスト,1,池添謙一,矢作芳人,3,牝,469,0,57.0,1,20.2,6,6,98.8,1.6,13,5,11,34327.9
202510010043,メイケイエール,2,戸崎圭太,藤原英昭,7,牝,498,-8,58.0,2,8.7,4,3,97.1,0.7,7,2,6,41118.8
202510010043,エフフォーリアネクスト,3,M.デムーロ,中内田充正,6,牡,540,-6,57.0,3,19.4,3,5,98.6,1.0,21,8,17,43287.2
202510010043,シュネルマイスター二世,4,C.ルメール,堀宣行,7,セ,468,-4,58.0,4,15.1,1,2,97.4,0.3,27,0,5,8954.9
202510010043,サクラトップラン,5,横山武史,木村哲也,5,牝,466,-6,58.0,5,10.7,3,4,98.0,0.7,9,7,8,38686.8
202510010043,アスクビクターモア二世,6,川田将雅,国枝栄,5,牡,480,2,55.0,6,25.3,7,9,99.4,2.5,14,1,5,19449.0
202510010043,ゴールドシップ二世,7,岩田望来,堀宣行,7,セ,515,0,57.0,7,18.8,9,8,99.1,2.0,16,9,9,44598.8
202510010043,クロノジェネシスⅡ,8,石橋脩,中内田充正,5,セ,438,4,57.0,8,24.5,10,10,100.0,2.7,35,5,23,1758.8
202510010043,ジャスティンロック,9,福永祐一,手塚貴久,2,牡,466,0,57.0,9,11.4,1,1,97.2,0.0,26,6,25,32996.0
202510010043,ガイアフォース,10,三浦皇成,堀宣行,5,牡,479,0,56.0,10,17.0,9,7,98.8,2.0,8,0,8,13135.0
202505190044,アーモンドフラッシュ,1,浜中俊,藤原英昭,2,牡,494,0,57.0,1,21.6,1,1,133.3,0.0,20,3,17,11434.7
202505190044,アルファネクスト,2,石橋脩,木村哲也,7,牡,481,0,56.0,2,12.6,5,5,134.1,1.3,24,1,15,14542.8
202505190044,サクラトップラン,3,坂井瑠星,木村哲也,2,牝,440,-4,55.0,3,14.9,8,6,135.3,1.4,34,7,7,18209.7
202505190044,マイティウインド,4,C.ルメール,萩原清,3,牡,467,-6,56.0,4,34.4,11,11,136.2,2.9,35,10,21,5338.2
202505190044,エフフォーリアネクスト,5,三浦皇成,萩原清,7,セ,434,-8,54.0,5,7.8,1,2,133.6,0.3,36,10,19,13319.6
202505190044,アカイイト二世,6,武豊,中内田充正,6,牡,430,-2,55.0,6,38.3,11,9,135.4,2.2,35,5,18,838.3
202505190044,メイケイエール,7,石橋脩,木村哲也,2,セ,473,-2,55.0,7,45.5,11,10,136.2,2.8,27,1,2,12470.4
202505190044,アスクビクターモア二世,8,松山弘平,藤原英昭,2,セ,534,6,57.0,8,21.9,9,8,135.6,2.3,33,3,6,6972.2
202505190044,リバティアイランドⅡ,9,松山弘平,堀宣行,2,牡,475,0,57.0,9,10.2,1,4,134.1,0.8,13,0,10,24452.5
202505190044,クロノジェネシスⅡ,10,松山弘平,矢作芳人,7,セ,509,0,57.0,10,30.2,4,7,135.5,2.0,29,4,7,21375.9
202505190044,キングスレイン,11,戸崎圭太,国枝栄,6,セ,451,8,55.0,11,8.2,4,3,133.8,0.5,28,6,26,22851.5
202506280045,アルファネクスト,1,M.デムーロ,萩原清,6,牡,487,4,55.0,1,18.4,5,3,146.3,0.4,32,9,12,13898.2
202506280045,リバティゴールド,2,浜中俊,木村哲也,7,牝,484,-4,55.0,2,29.9,6,5,146.2,1.1,21,5,11,28891.8
202506280045,キラーアビリティⅡ,3,田辺裕信,手塚貴久,3,セ,522,-4,54.0,3,4.9,4,2,146.1,0.3,15,4,10,29162.1
202506280045,ファインルージュ,4,武豊,木村哲也,4,セ,526,0,54.0,4,13.5,8,6,147.2,1.7,10,3,6,36065.3
202506280045,アーモンドフラッシュ,5,横山武史,須貝尚介,7,セ,522,0,54.0,5,7.7,7,4,146.2,0.7,17,2,17,3149.3
202506280045,ウインマリリン,6,福永祐一,堀宣行,3,牡,436,-4,55.0,6,25.3,5,7,146.9,1.8,27,9,22,32624.5
202506280045,ゴールドシップ二世,7,池添謙一,木村哲也,4,牝,451,6,58.0,7,9.3,1,1,145.4,0.0,13,3,13,9063.0
202506280045,ダノンベルーガⅡ,8,松山弘平,中内田充正,5,セ,440,2,57.0,8,25.4,8,8,147.2,2.2,23,6,21,891.5
202502200046,レイパパレスター,1,池添謙一,手塚貴久,4,セ,447,-2,56.0,1,18.5,6,8,74.5,2.1,1,0,1,56417.1
202502200046,ソダシスプリング,2,M.デムーロ,手塚貴久,7,牡,477,6,54.0,2,33.5,11,12,76.2,3.3,15,1,10,9741.7
202502200046,コントレイルスター,3,浜中俊,藤原英昭,5,牡,462,8,57.0,3,56.6,18,18,78.0,5.3,28,5,28,14807.5
202502200046,スタニングローズ二世,4,三浦皇成,藤原英昭,5,牡,434,-8,56.0,4,19.3,9,7,74.7,1.8,31,10,31,8842.0
202502200046,ダノンベルーガⅡ,5,田辺裕信,堀宣行,3,牝,507,-6,57.0,5,10.9,1,1,72.3,0.1,33,10,12,31112.2
202502200046,ボルドグフーシュ,6,川田将雅,中内田充正,3,牝,484,4,58.0,6,55.9,16,17,77.7,4.7,30,8,21,45147.7
202502200046,ソールオリエンス,7,C.ルメール,須貝尚介,7,牡,441,-4,57.0,7,33.7,7,4,73.9,1.0,28,4,4,59221.5
202502200046,アスクビクターモア二世,8,C.ルメール,国枝栄,5,牝,430,4,57.0,8,5.2,5,2,73.2,0.2,27,6,17,11184.0
202502200046,ドウデュースジュニア,9,岩田望来,堀宣行,3,牡,455,2,55.0,9,40.1,16,15,77.4,4.1,36,9,32,10963.8
202502200046,パンサラッサネオ,10,三浦皇成,中内田充正,3,セ,463,6,55.0,10,11.7,5,5,74.1,1.0,29,1,3,22663.7
202502200046,キングスレイン,11,松山弘平,矢作芳人,4,牡,438,2,54.0,11,53.9,4,3,73.1,0.4,35,10,34,57312.8
202502200046,グランアレグリアⅡ,12,浜中俊,矢作芳人,7,セ,504,-8,56.0,12,56.2,10,13,76.0,3.8,26,6,21,45414.7
202502200046,サクラトップラン,13,松山弘平,藤原英昭,6,セ,484,0,57.0,13,27.8,11,9,75.5,2.4,15,3,3,58518.3
202502200046,ブレイブジェネシス,14,C.ルメール,矢作芳人,4,セ,533,0,54.0,14,41.0,10,10,75.8,2.8,3,2,3,57063.7
202502200046,ナミュールスター,15,岩田望来,須貝尚介,3,セ,477,2,55.0,15,39.9,16,14,76.8,3.7,22,8,18,57452.8
202502200046,プラダリアスター,16,福永祐一,藤原英昭,4,牡,432,0,58.0,16,34.8,14,11,75.3,3.0,25,10,12,20900.0
202502200046,ファインルージュ,17,石橋脩,国枝栄,5,牡,514,6,58.0,17,38.4,18,16,77.1,4.7,26,3,25,30278.2
202502200046,アーモンドフラッシュ,18,浜中俊,国枝栄,3,牝,493,4,54.0,18,26.6,5,6,74.6,1.5,13,7,11,14454.1
202505180047,エフフォーリアネクスト,1,戸崎圭太,木村哲也,5,セ,528,2,55.0,1,29.2,10,9,111.2,2.6,14,10,13,2713.3
202505180047,タスティエーラ二世,2,石橋脩,木村哲也,7,牝,472,6,57.0,2,14.8,5,4,110.3,1.1,22,1,13,19617.6
202505180047,キラーアビリティⅡ,3,M.デムーロ,木村哲也,6,牡,539,0,56.0,3,35.2,3,5,110.1,1.3,5,1,2,22338.5
202505180047,アルファネクスト,4,松山弘平,堀宣行,2,牡,503,0,56.0,4,9.4,5,2,109.2,0.1,33,9,26,5695.7
202505180047,コントレイルスター,5,松山弘平,藤原英昭,5,セ,484,-4,58.0,5,48.5,4,1,109.3,0.0,30,8,20,275.7
202505180047,イクイノックスジュニア,6,川田将雅,友道康夫,5,セ,470,8,56.0,6,31.6,9,6,110.3,1.4,12,7,12,25473.8
202505180047,ソダシスプリング,7,田辺裕信,藤原英昭,7,セ,434,-6,58.0,7,19.8,7,8,111.2,2.1,32,4,30,6471.2
202505180047,ゴールドシップ二世,8,M.デムーロ,矢作芳人,4,セ,520,-2,54.0,8,49.2,10,10,111.6,2.9,26,3,8,25703.4
